loc,cases,deaths,date,Region,year
ZAMBALES,9,0,28/10/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,10,0,4/11/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,10,0,11/11/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,4,0,18/11/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,1,0,25/11/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,10,0,2/12/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,11,0,9/12/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,6,0,16/12/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,0,0,23/12/2018,REGION III-CENTRAL LUZON,2018
ZAMBALES,0,0,30/12/2018,REGION III-CENTRAL LUZON,2018
BATANGAS,95,2,7/1/2018,REGION IV-A-CALABARZON,2018
BATANGAS,75,0,14/01/2018,REGION IV-A-CALABARZON,2018
BATANGAS,101,1,21/01/2018,REGION IV-A-CALABARZON,2018
BATANGAS,93,1,28/01/2018,REGION IV-A-CALABARZON,2018
BATANGAS,90,0,4/2/2018,REGION IV-A-CALABARZON,2018
BATANGAS,76,1,11/2/2018,REGION IV-A-CALABARZON,2018
BATANGAS,56,0,18/02/2018,REGION IV-A-CALABARZON,2018
BATANGAS,56,0,25/02/2018,REGION IV-A-CALABARZON,2018
BATANGAS,49,1,4/3/2018,REGION IV-A-CALABARZON,2018
BATANGAS,41,0,11/3/2018,REGION IV-A-CALABARZON,2018
BATANGAS,57,0,18/03/2018,REGION IV-A-CALABARZON,2018
BATANGAS,40,0,25/03/2018,REGION IV-A-CALABARZON,2018
BATANGAS,36,0,1/4/2018,REGION IV-A-CALABARZON,2018
BATANGAS,26,0,8/4/2018,REGION IV-A-CALABARZON,2018
BATANGAS,24,0,15/04/2018,REGION IV-A-CALABARZON,2018
BATANGAS,21,0,22/04/2018,REGION IV-A-CALABARZON,2018
BATANGAS,25,0,29/04/2018,REGION IV-A-CALABARZON,2018
BATANGAS,27,0,6/5/2018,REGION IV-A-CALABARZON,2018
BATANGAS,40,0,13/05/2018,REGION IV-A-CALABARZON,2018
BATANGAS,21,0,20/05/2018,REGION IV-A-CALABARZON,2018
BATANGAS,50,2,27/05/2018,REGION IV-A-CALABARZON,2018
BATANGAS,39,0,3/6/2018,REGION IV-A-CALABARZON,2018
BATANGAS,34,0,10/6/2018,REGION IV-A-CALABARZON,2018
BATANGAS,41,0,17/06/2018,REGION IV-A-CALABARZON,2018
BATANGAS,64,0,24/06/2018,REGION IV-A-CALABARZON,2018
BATANGAS,70,0,1/7/2018,REGION IV-A-CALABARZON,2018
BATANGAS,84,0,8/7/2018,REGION IV-A-CALABARZON,2018
BATANGAS,137,0,15/07/2018,REGION IV-A-CALABARZON,2018
BATANGAS,106,1,22/07/2018,REGION IV-A-CALABARZON,2018
BATANGAS,136,2,29/07/2018,REGION IV-A-CALABARZON,2018
BATANGAS,156,0,5/8/2018,REGION IV-A-CALABARZON,2018
BATANGAS,173,0,12/8/2018,REGION IV-A-CALABARZON,2018
BATANGAS,139,0,19/08/2018,REGION IV-A-CALABARZON,2018
BATANGAS,184,0,26/08/2018,REGION IV-A-CALABARZON,2018
BATANGAS,176,1,2/9/2018,REGION IV-A-CALABARZON,2018
BATANGAS,209,0,9/9/2018,REGION IV-A-CALABARZON,2018
BATANGAS,175,0,16/09/2018,REGION IV-A-CALABARZON,2018
BATANGAS,173,2,23/09/2018,REGION IV-A-CALABARZON,2018
BATANGAS,166,2,30/09/2018,REGION IV-A-CALABARZON,2018
BATANGAS,162,0,7/10/2018,REGION IV-A-CALABARZON,2018
BATANGAS,151,1,14/10/2018,REGION IV-A-CALABARZON,2018
BATANGAS,171,0,21/10/2018,REGION IV-A-CALABARZON,2018
BATANGAS,138,1,28/10/2018,REGION IV-A-CALABARZON,2018
BATANGAS,120,2,4/11/2018,REGION IV-A-CALABARZON,2018
BATANGAS,152,0,11/11/2018,REGION IV-A-CALABARZON,2018
BATANGAS,109,0,18/11/2018,REGION IV-A-CALABARZON,2018
BATANGAS,113,0,25/11/2018,REGION IV-A-CALABARZON,2018
BATANGAS,104,1,2/12/2018,REGION IV-A-CALABARZON,2018
BATANGAS,110,0,9/12/2018,REGION IV-A-CALABARZON,2018
BATANGAS,97,1,16/12/2018,REGION IV-A-CALABARZON,2018
BATANGAS,81,0,23/12/2018,REGION IV-A-CALABARZON,2018
BATANGAS,92,0,30/12/2018,REGION IV-A-CALABARZON,2018
CAVITE,197,2,7/1/2018,REGION IV-A-CALABARZON,2018
CAVITE,236,1,14/01/2018,REGION IV-A-CALABARZON,2018
CAVITE,226,1,21/01/2018,REGION IV-A-CALABARZON,2018
CAVITE,258,1,28/01/2018,REGION IV-A-CALABARZON,2018
CAVITE,206,0,4/2/2018,REGION IV-A-CALABARZON,2018
CAVITE,180,2,11/2/2018,REGION IV-A-CALABARZON,2018
CAVITE,136,1,18/02/2018,REGION IV-A-CALABARZON,2018
CAVITE,145,0,25/02/2018,REGION IV-A-CALABARZON,2018
CAVITE,183,0,4/3/2018,REGION IV-A-CALABARZON,2018
CAVITE,118,1,11/3/2018,REGION IV-A-CALABARZON,2018
CAVITE,89,0,18/03/2018,REGION IV-A-CALABARZON,2018
CAVITE,56,0,25/03/2018,REGION IV-A-CALABARZON,2018
CAVITE,54,0,1/4/2018,REGION IV-A-CALABARZON,2018
CAVITE,45,4,8/4/2018,REGION IV-A-CALABARZON,2018
CAVITE,44,1,15/04/2018,REGION IV-A-CALABARZON,2018
CAVITE,45,0,22/04/2018,REGION IV-A-CALABARZON,2018
CAVITE,41,0,29/04/2018,REGION IV-A-CALABARZON,2018
CAVITE,28,0,6/5/2018,REGION IV-A-CALABARZON,2018
CAVITE,35,0,13/05/2018,REGION IV-A-CALABARZON,2018
CAVITE,33,0,20/05/2018,REGION IV-A-CALABARZON,2018
CAVITE,35,0,27/05/2018,REGION IV-A-CALABARZON,2018
CAVITE,44,0,3/6/2018,REGION IV-A-CALABARZON,2018
CAVITE,35,0,10/6/2018,REGION IV-A-CALABARZON,2018
CAVITE,34,0,17/06/2018,REGION IV-A-CALABARZON,2018
CAVITE,52,0,24/06/2018,REGION IV-A-CALABARZON,2018
CAVITE,54,0,1/7/2018,REGION IV-A-CALABARZON,2018
CAVITE,58,0,8/7/2018,REGION IV-A-CALABARZON,2018
CAVITE,79,1,15/07/2018,REGION IV-A-CALABARZON,2018
CAVITE,110,0,22/07/2018,REGION IV-A-CALABARZON,2018
CAVITE,120,0,29/07/2018,REGION IV-A-CALABARZON,2018
CAVITE,142,1,5/8/2018,REGION IV-A-CALABARZON,2018
CAVITE,129,0,12/8/2018,REGION IV-A-CALABARZON,2018
CAVITE,135,0,19/08/2018,REGION IV-A-CALABARZON,2018
CAVITE,139,0,26/08/2018,REGION IV-A-CALABARZON,2018
CAVITE,134,1,2/9/2018,REGION IV-A-CALABARZON,2018
CAVITE,177,0,9/9/2018,REGION IV-A-CALABARZON,2018
CAVITE,218,1,16/09/2018,REGION IV-A-CALABARZON,2018
CAVITE,190,1,23/09/2018,REGION IV-A-CALABARZON,2018
CAVITE,172,1,30/09/2018,REGION IV-A-CALABARZON,2018
CAVITE,204,2,7/10/2018,REGION IV-A-CALABARZON,2018
CAVITE,246,2,14/10/2018,REGION IV-A-CALABARZON,2018
CAVITE,234,2,21/10/2018,REGION IV-A-CALABARZON,2018
CAVITE,267,0,28/10/2018,REGION IV-A-CALABARZON,2018
CAVITE,252,2,4/11/2018,REGION IV-A-CALABARZON,2018
CAVITE,281,0,11/11/2018,REGION IV-A-CALABARZON,2018
CAVITE,313,2,18/11/2018,REGION IV-A-CALABARZON,2018
CAVITE,295,2,25/11/2018,REGION IV-A-CALABARZON,2018
CAVITE,238,1,2/12/2018,REGION IV-A-CALABARZON,2018
CAVITE,245,0,9/12/2018,REGION IV-A-CALABARZON,2018
CAVITE,141,0,16/12/2018,REGION IV-A-CALABARZON,2018
CAVITE,163,1,23/12/2018,REGION IV-A-CALABARZON,2018
CAVITE,178,0,30/12/2018,REGION IV-A-CALABARZON,2018
LAGUNA,118,0,7/1/2018,REGION IV-A-CALABARZON,2018
LAGUNA,143,1,14/01/2018,REGION IV-A-CALABARZON,2018
LAGUNA,136,2,21/01/2018,REGION IV-A-CALABARZON,2018
LAGUNA,117,1,28/01/2018,REGION IV-A-CALABARZON,2018
LAGUNA,123,1,4/2/2018,REGION IV-A-CALABARZON,2018
LAGUNA,95,0,11/2/2018,REGION IV-A-CALABARZON,2018
LAGUNA,96,0,18/02/2018,REGION IV-A-CALABARZON,2018
LAGUNA,81,0,25/02/2018,REGION IV-A-CALABARZON,2018
LAGUNA,92,1,4/3/2018,REGION IV-A-CALABARZON,2018
LAGUNA,80,0,11/3/2018,REGION IV-A-CALABARZON,2018
LAGUNA,82,0,18/03/2018,REGION IV-A-CALABARZON,2018
LAGUNA,63,0,25/03/2018,REGION IV-A-CALABARZON,2018
LAGUNA,67,0,1/4/2018,REGION IV-A-CALABARZON,2018
LAGUNA,43,0,8/4/2018,REGION IV-A-CALABARZON,2018
LAGUNA,38,0,15/04/2018,REGION IV-A-CALABARZON,2018
LAGUNA,46,0,22/04/2018,REGION IV-A-CALABARZON,2018
LAGUNA,33,0,29/04/2018,REGION IV-A-CALABARZON,2018
LAGUNA,38,0,6/5/2018,REGION IV-A-CALABARZON,2018
LAGUNA,24,0,13/05/2018,REGION IV-A-CALABARZON,2018
LAGUNA,30,1,20/05/2018,REGION IV-A-CALABARZON,2018
LAGUNA,28,0,27/05/2018,REGION IV-A-CALABARZON,2018
LAGUNA,26,0,3/6/2018,REGION IV-A-CALABARZON,2018
LAGUNA,42,0,10/6/2018,REGION IV-A-CALABARZON,2018
LAGUNA,47,0,17/06/2018,REGION IV-A-CALABARZON,2018
LAGUNA,43,0,24/06/2018,REGION IV-A-CALABARZON,2018
LAGUNA,53,0,1/7/2018,REGION IV-A-CALABARZON,2018
LAGUNA,72,0,8/7/2018,REGION IV-A-CALABARZON,2018
LAGUNA,80,1,15/07/2018,REGION IV-A-CALABARZON,2018
LAGUNA,98,0,22/07/2018,REGION IV-A-CALABARZON,2018
LAGUNA,119,0,29/07/2018,REGION IV-A-CALABARZON,2018
LAGUNA,168,2,5/8/2018,REGION IV-A-CALABARZON,2018
LAGUNA,181,1,12/8/2018,REGION IV-A-CALABARZON,2018
LAGUNA,166,0,19/08/2018,REGION IV-A-CALABARZON,2018
LAGUNA,189,1,26/08/2018,REGION IV-A-CALABARZON,2018
LAGUNA,209,1,2/9/2018,REGION IV-A-CALABARZON,2018
LAGUNA,188,1,9/9/2018,REGION IV-A-CALABARZON,2018
LAGUNA,169,0,16/09/2018,REGION IV-A-CALABARZON,2018
LAGUNA,156,0,23/09/2018,REGION IV-A-CALABARZON,2018
LAGUNA,173,0,30/09/2018,REGION IV-A-CALABARZON,2018
LAGUNA,226,1,7/10/2018,REGION IV-A-CALABARZON,2018
LAGUNA,202,0,14/10/2018,REGION IV-A-CALABARZON,2018
LAGUNA,239,1,21/10/2018,REGION IV-A-CALABARZON,2018
LAGUNA,192,1,28/10/2018,REGION IV-A-CALABARZON,2018
LAGUNA,161,0,4/11/2018,REGION IV-A-CALABARZON,2018
LAGUNA,186,4,11/11/2018,REGION IV-A-CALABARZON,2018
LAGUNA,176,0,18/11/2018,REGION IV-A-CALABARZON,2018
LAGUNA,152,0,25/11/2018,REGION IV-A-CALABARZON,2018
LAGUNA,136,0,2/12/2018,REGION IV-A-CALABARZON,2018
LAGUNA,161,0,9/12/2018,REGION IV-A-CALABARZON,2018
LAGUNA,127,0,16/12/2018,REGION IV-A-CALABARZON,2018
LAGUNA,99,0,23/12/2018,REGION IV-A-CALABARZON,2018
LAGUNA,89,0,30/12/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,9,0,7/1/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,15,1,14/01/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,8,0,21/01/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,9,0,28/01/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,7,0,4/2/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,7,0,11/2/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,2,0,18/02/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,1,0,25/02/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,7,0,4/3/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,3,0,11/3/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,2,0,18/03/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,2,0,25/03/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,8,0,1/4/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,3,0,8/4/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,0,0,15/04/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,4,0,22/04/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,1,0,29/04/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,3,0,6/5/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,3,0,13/05/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,1,0,20/05/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,4,0,27/05/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,4,0,3/6/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,5,0,10/6/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,2,0,17/06/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,10,0,24/06/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,11,0,1/7/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,14,0,8/7/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,15,0,15/07/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,6,0,22/07/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,10,0,29/07/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,20,0,5/8/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,33,0,12/8/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,19,0,19/08/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,27,0,26/08/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,27,0,2/9/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,38,0,9/9/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,16,1,16/09/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,14,0,23/09/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,36,0,30/09/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,24,0,7/10/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,40,0,14/10/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,31,0,21/10/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,30,0,28/10/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,17,0,4/11/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,26,0,11/11/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,24,0,18/11/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,21,0,25/11/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,16,0,2/12/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,22,0,9/12/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,5,0,16/12/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,10,0,23/12/2018,REGION IV-A-CALABARZON,2018
LUCENA CITY,29,0,30/12/2018,REGION IV-A-CALABARZON,2018
QUEZON,37,0,7/1/2018,REGION IV-A-CALABARZON,2018
QUEZON,33,1,14/01/2018,REGION IV-A-CALABARZON,2018
QUEZON,31,0,21/01/2018,REGION IV-A-CALABARZON,2018
QUEZON,40,0,28/01/2018,REGION IV-A-CALABARZON,2018
QUEZON,51,0,4/2/2018,REGION IV-A-CALABARZON,2018
QUEZON,27,0,11/2/2018,REGION IV-A-CALABARZON,2018
QUEZON,23,0,18/02/2018,REGION IV-A-CALABARZON,2018
QUEZON,32,0,25/02/2018,REGION IV-A-CALABARZON,2018
QUEZON,29,0,4/3/2018,REGION IV-A-CALABARZON,2018
QUEZON,26,0,11/3/2018,REGION IV-A-CALABARZON,2018
QUEZON,32,0,18/03/2018,REGION IV-A-CALABARZON,2018
QUEZON,15,0,25/03/2018,REGION IV-A-CALABARZON,2018
QUEZON,15,0,1/4/2018,REGION IV-A-CALABARZON,2018
QUEZON,21,0,8/4/2018,REGION IV-A-CALABARZON,2018
QUEZON,12,0,15/04/2018,REGION IV-A-CALABARZON,2018
QUEZON,10,0,22/04/2018,REGION IV-A-CALABARZON,2018
QUEZON,19,0,29/04/2018,REGION IV-A-CALABARZON,2018
QUEZON,10,0,6/5/2018,REGION IV-A-CALABARZON,2018
QUEZON,10,0,13/05/2018,REGION IV-A-CALABARZON,2018
QUEZON,13,0,20/05/2018,REGION IV-A-CALABARZON,2018
QUEZON,16,0,27/05/2018,REGION IV-A-CALABARZON,2018
QUEZON,28,0,3/6/2018,REGION IV-A-CALABARZON,2018
QUEZON,24,0,10/6/2018,REGION IV-A-CALABARZON,2018
QUEZON,41,0,17/06/2018,REGION IV-A-CALABARZON,2018
QUEZON,50,0,24/06/2018,REGION IV-A-CALABARZON,2018
QUEZON,67,0,1/7/2018,REGION IV-A-CALABARZON,2018
QUEZON,41,0,8/7/2018,REGION IV-A-CALABARZON,2018
QUEZON,48,0,15/07/2018,REGION IV-A-CALABARZON,2018
QUEZON,58,1,22/07/2018,REGION IV-A-CALABARZON,2018
QUEZON,67,0,29/07/2018,REGION IV-A-CALABARZON,2018
QUEZON,78,1,5/8/2018,REGION IV-A-CALABARZON,2018
QUEZON,113,0,12/8/2018,REGION IV-A-CALABARZON,2018
QUEZON,103,0,19/08/2018,REGION IV-A-CALABARZON,2018
QUEZON,112,0,26/08/2018,REGION IV-A-CALABARZON,2018
QUEZON,136,0,2/9/2018,REGION IV-A-CALABARZON,2018
QUEZON,121,0,9/9/2018,REGION IV-A-CALABARZON,2018
QUEZON,101,2,16/09/2018,REGION IV-A-CALABARZON,2018
QUEZON,88,2,23/09/2018,REGION IV-A-CALABARZON,2018
QUEZON,135,1,30/09/2018,REGION IV-A-CALABARZON,2018
QUEZON,128,0,7/10/2018,REGION IV-A-CALABARZON,2018
QUEZON,176,1,14/10/2018,REGION IV-A-CALABARZON,2018
QUEZON,146,0,21/10/2018,REGION IV-A-CALABARZON,2018
QUEZON,173,0,28/10/2018,REGION IV-A-CALABARZON,2018
QUEZON,176,0,4/11/2018,REGION IV-A-CALABARZON,2018
QUEZON,180,0,11/11/2018,REGION IV-A-CALABARZON,2018
QUEZON,160,0,18/11/2018,REGION IV-A-CALABARZON,2018
QUEZON,145,1,25/11/2018,REGION IV-A-CALABARZON,2018
QUEZON,124,0,2/12/2018,REGION IV-A-CALABARZON,2018
QUEZON,169,0,9/12/2018,REGION IV-A-CALABARZON,2018
QUEZON,98,0,16/12/2018,REGION IV-A-CALABARZON,2018
QUEZON,83,0,23/12/2018,REGION IV-A-CALABARZON,2018
QUEZON,61,0,30/12/2018,REGION IV-A-CALABARZON,2018
RIZAL,102,0,7/1/2018,REGION IV-A-CALABARZON,2018
RIZAL,121,1,14/01/2018,REGION IV-A-CALABARZON,2018
RIZAL,131,1,21/01/2018,REGION IV-A-CALABARZON,2018
RIZAL,126,0,28/01/2018,REGION IV-A-CALABARZON,2018
RIZAL,131,1,4/2/2018,REGION IV-A-CALABARZON,2018
RIZAL,137,1,11/2/2018,REGION IV-A-CALABARZON,2018
RIZAL,97,2,18/02/2018,REGION IV-A-CALABARZON,2018
RIZAL,120,0,25/02/2018,REGION IV-A-CALABARZON,2018
RIZAL,151,2,4/3/2018,REGION IV-A-CALABARZON,2018
RIZAL,105,3,11/3/2018,REGION IV-A-CALABARZON,2018
RIZAL,110,1,18/03/2018,REGION IV-A-CALABARZON,2018
RIZAL,62,1,25/03/2018,REGION IV-A-CALABARZON,2018
RIZAL,49,1,1/4/2018,REGION IV-A-CALABARZON,2018
RIZAL,60,2,8/4/2018,REGION IV-A-CALABARZON,2018
RIZAL,53,0,15/04/2018,REGION IV-A-CALABARZON,2018
RIZAL,52,1,22/04/2018,REGION IV-A-CALABARZON,2018
RIZAL,51,1,29/04/2018,REGION IV-A-CALABARZON,2018
RIZAL,39,0,6/5/2018,REGION IV-A-CALABARZON,2018
RIZAL,46,0,13/05/2018,REGION IV-A-CALABARZON,2018
RIZAL,69,1,20/05/2018,REGION IV-A-CALABARZON,2018
RIZAL,72,0,27/05/2018,REGION IV-A-CALABARZON,2018
RIZAL,74,0,3/6/2018,REGION IV-A-CALABARZON,2018
RIZAL,73,2,10/6/2018,REGION IV-A-CALABARZON,2018
RIZAL,73,0,17/06/2018,REGION IV-A-CALABARZON,2018
RIZAL,106,0,24/06/2018,REGION IV-A-CALABARZON,2018
RIZAL,153,4,1/7/2018,REGION IV-A-CALABARZON,2018
RIZAL,185,1,8/7/2018,REGION IV-A-CALABARZON,2018
RIZAL,229,3,15/07/2018,REGION IV-A-CALABARZON,2018
RIZAL,208,1,22/07/2018,REGION IV-A-CALABARZON,2018
RIZAL,305,2,29/07/2018,REGION IV-A-CALABARZON,2018
RIZAL,332,1,5/8/2018,REGION IV-A-CALABARZON,2018
RIZAL,342,3,12/8/2018,REGION IV-A-CALABARZON,2018
RIZAL,350,4,19/08/2018,REGION IV-A-CALABARZON,2018
RIZAL,326,4,26/08/2018,REGION IV-A-CALABARZON,2018
RIZAL,348,2,2/9/2018,REGION IV-A-CALABARZON,2018
RIZAL,291,2,9/9/2018,REGION IV-A-CALABARZON,2018
RIZAL,216,4,16/09/2018,REGION IV-A-CALABARZON,2018
RIZAL,249,2,23/09/2018,REGION IV-A-CALABARZON,2018
RIZAL,196,4,30/09/2018,REGION IV-A-CALABARZON,2018
RIZAL,198,2,7/10/2018,REGION IV-A-CALABARZON,2018
RIZAL,182,1,14/10/2018,REGION IV-A-CALABARZON,2018
RIZAL,173,1,21/10/2018,REGION IV-A-CALABARZON,2018
RIZAL,181,2,28/10/2018,REGION IV-A-CALABARZON,2018
RIZAL,152,0,4/11/2018,REGION IV-A-CALABARZON,2018
RIZAL,137,2,11/11/2018,REGION IV-A-CALABARZON,2018
RIZAL,130,1,18/11/2018,REGION IV-A-CALABARZON,2018
RIZAL,97,0,25/11/2018,REGION IV-A-CALABARZON,2018
RIZAL,105,0,2/12/2018,REGION IV-A-CALABARZON,2018
RIZAL,95,0,9/12/2018,REGION IV-A-CALABARZON,2018
RIZAL,96,1,16/12/2018,REGION IV-A-CALABARZON,2018
RIZAL,84,0,23/12/2018,REGION IV-A-CALABARZON,2018
RIZAL,79,0,30/12/2018,REGION IV-A-CALABARZON,2018
MARINDUQUE,0,0,7/1/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,2,0,14/01/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,21/01/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,1,0,28/01/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,4/2/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,11/2/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,18/02/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,25/02/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,4/3/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,11/3/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,1,0,18/03/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,2,0,25/03/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,1/4/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,8/4/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,15/04/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,1,0,22/04/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,29/04/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,6/5/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,13/05/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,20/05/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,27/05/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,3/6/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,10/6/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,4,0,17/06/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,2,0,24/06/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,2,0,1/7/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,8/7/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,2,0,15/07/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,4,0,22/07/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,29/07/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,5,0,5/8/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,12/8/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,3,0,19/08/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,26/08/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,13,0,2/9/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,8,0,9/9/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,16/09/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,4,0,23/09/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,5,0,30/09/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,0,0,7/10/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,5,0,14/10/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,9,0,21/10/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,1,0,28/10/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,4/11/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,3,0,11/11/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,3,0,18/11/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,4,0,25/11/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,2/12/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,6,0,9/12/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,8,0,16/12/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,10,0,23/12/2018,REGION IVB-MIMAROPA,2018
MARINDUQUE,9,0,30/12/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,2,0,7/1/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,15,0,14/01/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,12,0,21/01/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,17,0,28/01/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,12,0,4/2/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,17,0,11/2/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,9,0,18/02/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,8,0,25/02/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,6,0,4/3/2018,REGION IVB-MIMAROPA,2018
OCCIDENTAL MINDORO,7,0,11/3/2018,REGION IVB-MIMAROPA,2018
