loc,cases,deaths,date,Region,year
ZAMBOANGA DEL NORTE,9,0,16/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,14,0,23/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,21,0,30/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,12,0,6/8/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,8,0,13/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,28,0,20/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,31,0,27/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,7,0,10/9/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,12,0,24/09/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,12,0,8/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,9,1,22/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,23,0,5/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,14,1,19/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,24,0,26/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,11,0,3/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,13,0,10/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,19,0,17/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,11,1,24/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,1,0,31/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,0,11,3/9/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,0,19,17/09/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,0,15,1/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,0,10,15/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL NORTE,0,12,29/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,9,0,8/1/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,9,0,15/01/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,10,0,22/01/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,5,0,29/01/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,13,0,5/2/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,10,0,12/2/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,14,0,19/02/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,5,0,26/02/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,14,0,5/3/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,7,0,12/3/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,3,1,19/03/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,8,0,26/03/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,2,0,2/4/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,8,0,9/4/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,2,0,16/04/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,9,0,23/04/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,5,0,30/04/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,6,0,7/5/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,14,0,14/05/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,12,0,21/05/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,7,0,28/05/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,7,0,4/6/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,14,0,11/6/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,12,0,18/06/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,19,0,25/06/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,15,0,2/7/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,10,0,9/7/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,21,1,16/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,18,1,23/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,17,0,30/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,19,0,6/8/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,32,0,13/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,29,0,20/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,35,0,27/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,19,0,10/9/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,4,0,24/09/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,10,0,8/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,14,0,22/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,8,0,5/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,15,0,19/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,11,0,26/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,13,0,3/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,7,0,10/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,16,0,17/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,15,0,24/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,7,0,31/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,1,14,3/9/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,0,14,17/09/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,0,17,1/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,0,14,15/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA DEL SUR,0,11,29/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,13,0,8/1/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,10,0,15/01/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,9,0,22/01/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,10,0,29/01/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,10,0,5/2/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,5,0,12/2/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,8,0,19/02/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,2,0,26/02/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,8,0,5/3/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,5,0,12/3/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,8,0,19/03/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,6,0,26/03/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,16,0,2/4/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,9,0,9/4/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,6,0,16/04/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,10,0,23/04/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,10,0,30/04/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,4,0,7/5/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,8,0,14/05/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,5,1,21/05/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,3,0,28/05/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,7,1,4/6/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,5,0,11/6/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,3,0,18/06/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,8,0,25/06/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,5,0,2/7/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,7,0,9/7/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,13,0,16/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,11,0,23/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,23,1,30/07/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,9,0,6/8/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,15,0,13/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,13,0,20/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,23,0,27/08/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,13,0,10/9/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,11,0,24/09/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,10,0,8/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,5,0,22/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,7,0,5/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,6,1,19/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,2,0,26/11/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,2,0,3/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,4,0,10/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,4,0,17/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,3,0,24/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,3,0,31/12/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,1,7,3/9/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,0,13,17/09/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,0,5,1/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,0,8,15/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
ZAMBOANGA SIBUGAY,0,5,29/10/2017,REGION IX-ZAMBOANGA PENINSULA,2017
BUKIDNON,57,0,8/1/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,35,0,15/01/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,31,0,22/01/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,40,0,29/01/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,41,0,5/2/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,31,0,12/2/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,26,0,19/02/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,33,0,26/02/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,38,0,5/3/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,29,0,12/3/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,25,0,19/03/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,31,0,26/03/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,19,0,2/4/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,23,0,9/4/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,17,0,16/04/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,26,0,23/04/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,33,0,30/04/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,41,0,7/5/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,36,0,14/05/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,40,0,21/05/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,41,0,28/05/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,38,0,4/6/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,46,0,11/6/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,58,0,18/06/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,48,0,25/06/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,47,0,2/7/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,57,0,9/7/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,36,0,16/07/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,36,0,23/07/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,46,0,30/07/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,542,2,6/8/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,60,0,13/08/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,78,0,20/08/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,60,0,27/08/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,64,0,10/9/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,32,0,24/09/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,35,0,8/10/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,23,0,22/10/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,27,1,5/11/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,35,0,19/11/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,30,0,26/11/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,46,0,3/12/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,35,0,10/12/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,30,0,17/12/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,24,0,24/12/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,12,0,31/12/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,0,42,3/9/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,0,44,17/09/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,0,37,1/10/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,1,20,15/10/2017,REGION X-NORTHERN MINDANAO,2017
BUKIDNON,0,39,29/10/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,68,0,8/1/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,41,0,15/01/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,38,0,22/01/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,47,0,29/01/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,42,1,5/2/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,37,0,12/2/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,22,1,19/02/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,27,0,26/02/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,25,0,5/3/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,16,0,12/3/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,21,0,19/03/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,31,0,26/03/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,28,0,2/4/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,20,0,9/4/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,12,0,16/04/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,18,0,23/04/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,8,0,30/04/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,14,0,7/5/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,16,0,14/05/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,21,0,21/05/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,27,0,28/05/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,16,0,4/6/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,20,0,11/6/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,29,0,18/06/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,30,0,25/06/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,47,0,2/7/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,45,0,9/7/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,59,0,16/07/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,44,0,23/07/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,59,0,30/07/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,93,1,6/8/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,74,0,13/08/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,61,1,20/08/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,52,0,27/08/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,36,0,10/9/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,31,0,24/09/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,36,0,8/10/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,35,0,22/10/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,21,0,5/11/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,32,0,19/11/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,20,0,26/11/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,31,0,3/12/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,31,0,10/12/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,14,0,17/12/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,16,0,24/12/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,2,0,31/12/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,1,38,3/9/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,0,38,17/09/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,0,21,1/10/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,0,26,15/10/2017,REGION X-NORTHERN MINDANAO,2017
 CAGAYAN DE ORO CITY,0,20,29/10/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,10,0,8/1/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,9,0,15/01/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,6,0,22/01/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,6,0,29/01/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,7,0,5/2/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,3,0,12/2/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,5,0,19/02/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,3,0,26/02/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,5,0,5/3/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,4,0,12/3/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,1,0,19/03/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,26/03/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,11,0,2/4/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,1,0,9/4/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,16/04/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,23/04/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,30/04/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,7/5/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,14/05/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,21/05/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,28/05/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,4/6/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,11/6/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,18/06/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,25/06/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,1,0,2/7/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,1,0,9/7/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,16/07/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,1,0,23/07/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,30/07/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,4,0,6/8/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,3,0,13/08/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,6,0,20/08/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,27/08/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,10/9/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,24/09/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,3,0,8/10/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,22/10/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,2,0,5/11/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,1,0,19/11/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,26/11/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,3/12/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,10/12/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,17/12/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,24/12/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,31/12/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,3/9/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,1,17/09/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,1,1/10/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,0,15/10/2017,REGION X-NORTHERN MINDANAO,2017
CAMIGUIN,0,1,29/10/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,37,1,8/1/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,43,1,15/01/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,42,0,22/01/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,17,0,29/01/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,17,0,5/2/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,17,0,12/2/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,20,0,19/02/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,14,0,26/02/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,9,0,5/3/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,8,0,12/3/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,15,0,19/03/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,11,0,26/03/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,8,0,2/4/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,12,0,9/4/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,4,0,16/04/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,4,0,23/04/2017,REGION X-NORTHERN MINDANAO,2017
ILIGAN CITY,7,1,30/04/2017,REGION X-NORTHERN MINDANAO,2017
